id_badan_usaha,nama_badan_usaha,kode_badan_usaha,nib,npwp_badan_usaha,no_telp,email,alamat,kode_pos,rt,rw,jenis_badan_usaha,scraped_at
611426934303365049,KEMILAU EMAS UTAMA,22377,null_22377,,02122687492,pt.kemilauemasutama@gmail.com,"Jalan Pengeran Jayakarta No,117/B.6, Desa/Kelurahan Mangga Dua
Selatan, Kec. Sawah Besar, Kota Adm. Jakarta Pusat, Provinsi DKI
Jakarta,
Kode Pos: 10730",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:26.978265
611426918167877694,KEMILAU INTAN SEJAHTERA,21552,2811240026464,021536715*******,082248488787,pt.kemilauintansejahtera@gmail.com,RUKO 17 PERUM. PESONA MAHAKAM,75131,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:29.428067
611426934211091764,KEMILAU MUTIARA PUTIH,22217,0610230031066,506086933*******,085266002478___,,"Jl. Sunan Kalijaga No.09 RT.016 Kel. Simpang III Sipin, Kec. Kota Baru Kota Jambi",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:31.832306
611426888900024328,KEMILAU NUSANTARA MINERALINDO,20203,null_20203,50783608*******,08119319669,ptkemilaunusantaramineralindo@gmail.com,"QP OFFICE, GRAND SLIPI TOWER LANTAI 5 UNIT I.1, JALAN S. PARMAN KAV 22-24, Desa/Kelurahan Palmerah, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11480",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:34.348096
611426769295250684,KEMILAU PUTIH INDONESIA,15570,0223000940851,95800366*******,082121577777___,,"Jl. H. Emboen Soeryana, Blok Mawar, No. 9. Kel. Sambutan, Kec. Sambutan, Kota Samarinda, Kalimantan Timur",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:36.818122
611426545772402322,KEMILAU RINDANG ABADI,4250,8120012120295,002073723*******,05417771100,KRAOSS@ptscs.com,"RUKO MAHAKAM SQUARE BLOK B NO. 17-19, JL. UNTUNG SUROPATI",75126,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:39.328852
611426654337767998,KEMILAU SUKSES ABADI,10241,null_10241,70541862*******,0215213384,oss.muko@gmail.com,"Jalan H.R.Rasuna Said Kaveling C-6, Kel. Karet, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12920",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:41.795503
611426710323335774,KEMINDO CAO RESOURCES,13224,8120003951583,003279158*******,021-22510445/46/47,legal@kemindogroup.com,The Suites Tower Lt. 3 Suite 3 & 5 Jl. Boulevard Pantai Indah Kapuk No. 1 Kav OFS Jakarta Utara 14470,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:44.217539
611426878032582019,KEMPAS ANUGERAH MINERAL,19656,1508220046942,60588949*******,085387507822___,,"Jl. Kol. Sugiono No. 09, Kel. Sampit, Kec. Delta Pawan Kab. Ketapang, Prov. kalimantan Barat",,,,Perusahaan Komanditer (CV),2026-06-10T07:46:46.863966
611426918138518651,KEMUNING INDRAGIRI ANDESIT,21505,0504240029554,20902427*******,081378436877___,,"Jl. Penunjang, Desa/Kabupaten Air Balui, Kec. Kemuning, Kab. Indragiri Hilir, Provinsi Riau",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:49.628456
611426545772402324,KEMUNING JAYA UTAMA,4252,2312210027772,02997606*******,,,JL. MOJOPAHIT BLOK EX02 JEMBER,,,,Perusahaan Komanditer (CV),2026-06-10T07:46:52.079048
611426841093347016,KENAUNGAN ENERGY RESOURCES,18406,null_18406,62298630*******,,,"jalan Jakarta Perum Korpri Blok FB No. 10 , Desa/Kelurahan Loa Bakung,
Kec. Sungai Kunjang, Kota Samarinda, Provinsi Kalimantan Timur,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:54.926291
629639452142212387,KENCANA BATU ALAM,629639452142212387,1005220014956,065230127*******,,,-,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:57.305092
611426545776596253,KENCANA BUMI MINERAL,4258,9120007661081,002845940*******,02180627300,secretariat@kencana-mineral.com,"GEDUNG IMIP, JALAN BATU MULIA 8",11620,007,07,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:46:59.798573
611426841072374786,KENCANA DIPA WIJAYA,18382,9120105430024,90504238*******,02129069537____,,"Gedung	Permata Kuningan, Lantai 17 Unit	02, Jalan Kuningan Mulia Kavling 9C, Guntur, Setiabudi, Jakarta Selatan, DKI Jakarta.",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:02.426227
611426878120662606,KENCANA ENERGI ANDALAN,19783,0220101192296,094150815*******,02127899145,prana@kencanacorp.com,Kinanti Building  Lt 2 Jl. Epicentrum Tengah No 3 Kawasan Epicentrum,12940,002,005,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:04.927963
611426687015590261,KENCANA INDAH,12183,9120204743812,002631926*******,,,"Jl. Nawawi No 30, Dusun Laja Permai Desa Paal Kec Nanga Pinoh Kec Nanga Pinoh",,,,Perusahaan Komanditer (CV),2026-06-10T07:47:07.303889
611426545780792029,KENCANA KAOLIN INDUSTRI,4261,9120200370056,01800204*******,02159313032____,,"1. JL. DESA AIR SELUMAR RT. 006/III, KEC. SIJUK KAB. BELITUNG dan 2. JL. PEJAGALAN RAYA NO. 5-6 - JAKARTA 11240",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:09.784030
611426748764134806,KENCANA MITRA PERKASA,14865,0220200641824,72893275*******,085695056252___,,"Jln. Provinsi, Nanga Pinoh-Kota Baru Km.3, Dusun Mekar Sari II, Kel. Paal, Kecamatan Nanga Pinoh, Kabupaten Melawi, Provinsi Kalimantan Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:12.408913
611426681751737350,KENCANA NUSANTARA SAKTI,11824,0502220020074,002845947*******,0214529001,kencananusantarasakti.pt@gmail.com,JALAN KEMBANGAN KEREP NO.14 A,11620,00,00,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:14.938502
611426883787168059,KENCANA TAMBANG MINERALINDO,19975,1009210113599,43534663*******,02122675868____,,"Jalan Dr. Susilo III C Nomor 2, Kel. Grogol, Kec. Grogol Petamburan, Kota
Adm. Jakarta Barat, Provinsi DKI Jakarta,
Kode Pos: 11450",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:17.961035
611426670297092124,KENCANA TERANG SEJAHTERA,11329,8120013020247,073293094*******,,,"PODOMORO CITY, GARDEN SHOPPING ARCADE BLOK B-8 DH, JL. LETJEN S. PARMAN, JAKARTA",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:20.423206
611426870713523753,KENCANA TUNGGA ARTHA,19556,2202230068024,62936964*******,082230388388___,,"PERUM DE TANJUNG RAYA F10, RT 017 RW 008, DESA KARANGANYAR, KECAMATAN PAITON, KABUPATEN PROBOLINGGO, JAWA TIMUR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:23.225385
611426918205626502,KENDAWANGAN BERKAH KERSIK,21615,1405240159414,020211346*******,02129079558____,,"Jl. Arteri Supadio, Ruko Villa Ceria Lestari No. 25, Desa Sungai Raya Dalam, Kec. Sungai Raya, Kab. Kubu Raya, Provinsi Kalimantan Barat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:25.777052
611426934290781551,KENDAWANGAN PRIMA SILIKA,22353,1405240264139,020222793*******,081310404090___,,"Jln Arteri Supadio Ruko Villa Ceria Lestari No.25, Desa/Kelurahan Sungai Raya Dalam, Kec. Sungai Raya, Kab. Kubu Raya, Provinsi Kalimantan Barat, Kode Pos: 78121",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:28.335711
611426545784987032,KENDILO COAL INDONESIA,4272,9120104222562,001003162*******,02125535117____,,"Gedung Veteran RI Lt. 8 Kawasan Bisnis Granada, Jl Jenderal Sudirman
Kav 50 Karet Kecamatan Setiabudi Kota Administrasi Jakarta Selatan DKI
Jakarta, , Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:30.892098
611426878053554601,KENZIE KENCANA GEMILANG,19686,0407220041265,03272176*******,081213300104___,,"RDTX Tower Lantai 11, Jl. Prof DR. SATRIO Kavling E-IV/6",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:33.346138
611426918155296375,KERTANEGARA INTAN MINNING,21531,null_21531,,,,"Jalan Parit H. Husin II, Dazhill Symphony Residance nomor B1,
Desa/Kelurahan Bansir Darat, Kec. Pontianak Tenggara, Kota Pontianak,
Provinsi Kalimantan Barat,
Kode Pos: 78124",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:35.874854
611426545793374804,KERTAWIRA SERALESTARI,4280,1008230114693,001593254*******,,,"Jalan Raya Pondok Gede Nomor 18 E, Rukun Tetangga (R.T) 005, Rukun Warga (R.W) 008",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:38.289766
611426545793374808,KETAPANG KARYA UTAMA,4284,9120208591536,002626768*******,,,GEDUNG BANK PANIN LT. 5 JL. JEND SUDIRMAN -SENAYAN JAKPUS 10270 TLP. 021-5722924,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:40.696366
611426894616862083,KETAPANG SILIKA AMERTA,20633,null_20633,20095789*******,,,"Jalan WR. Supratman Nomor 122, Desa/Kelurahan Kauman, Kec. Benua
Kayong, Kab. Ketapang, Provinsi Kalimantan Barat,
Kode Pos: 78821",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:43.151793
611426888916799650,KEZIA JAYA,20234,0220009341525,94586929*******,081396316661___,,"Dusun Pasar I, Kel. Parsoburan Tengah, Kec. Habinsaran 
Kab. Toba, Provinsi Sumatera Utara",,,,Perusahaan Komanditer (CV),2026-06-10T07:47:45.573651
611426748797685952,KHADANA SUKSES BORNEO,14930,null_14930,91543655*******,08115183171,pt.khadanasuksesborneo@gmail.com,"Jl. Kacapiring I No. 8 Kel. Kertak Baru Ilir, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:48.092100
611426863671287229,KHALIF NIAGATAMA MIGASINDO,19274,null_19274,96968148*******,,,"JALAN KIJANG PERUM GREEN MAHARANI NOMOR 4, Desa/Kelurahan
Rahandouna, Kec. Poasia, Kota Kendari, Provinsi Sulawesi Tenggara,
Kode Pos: 93232",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:50.755212
611426923373009705,KHANDAMAH SENTOSA ENERGI,21687,2410240080117,012445593*******,081364639432,khandamah08@gmail.com,"JL PROF M YAMIN No. 99, Desa/Kelurahan Talawi Hilie, Kec. Talawi, Kota Sawahlunto, Provinsi Sumatera Barat, Kode Pos: 27445",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:53.211812
611426911989667727,KHANZA NIAGA MINERAL,21356,null_21356,,,,"JL. ALAM MEKONGGA LR. BENGKEL NO. 1, Desa/Kelurahan Laloeha,
Kec. Kolaka, Kab. Kolaka, Provinsi Sulawesi Tenggara,
Kode Pos: 93511",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:55.648482
611426835238098891,KHARISMA ANDALAN SEJAHTERA,18338,null_18338,61565452*******,085246524113,pt.kharismaandalansejahtera@gmail.com,"JL. DAMAI LANGGENG BLOK I NO. 25, Desa/Kelurahan Sidomulyo Barat, Kec. Tuahmadani, Kota Pekanbaru, Provinsi Riau: Kode Pos: 28294",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:47:58.032724
611426835166796407,KHARISMA BUMI BORNEO,18218,null_18218,61181362*******,08118790201,baraabadiresources123@gmail.com,"GOWORK XL AXIATA TOWER LANTAI 10, JL. H.R.RASUNA SAID KAV.11-12 , Desa/Kelurahan Kuningan Timur, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta: Kode Pos: 12950",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:00.420280
611426821375923234,KHARISMA ENERGY MAKMUR,17820,null_17820,03143863*******,0811589855,kharismaenergy.smd@gmail.com,"JL. AW. Syahrani Perum Garden Hills Blok Gardenia II No. 10C, Desa/Kelurahan Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Provinsi Kalimantan Timur, Kode Pos: 75124",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:03.083662
611426888929385740,KHARISMA JAGAD NUSANTARA,20254,1107230041679,39548024*******,085325090099___,,"Jl. Gemolong-Sragen, Kebayanan 1, Desa Gabugan, Kec. Tanon, Kab. Sragen. Prov. Jawa Tengah",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:05.551433
611426911868033667,KHARISMA JAMBI SEJAHTERA,21158,null_21158,,081341699202,ptkharismajambisejahtera@gmail.com,"JALAN H ADAM MALIK, Kelurahan Handil Jaya, Kec. Jelutung, Kota Jambi, Provinsi Jambi, Kode Pos: 36137",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:08.524044
611426828866952269,KHARISMA MINERAL INDONESIA,17958,1509220049968,061209763*******,,,"JL. Orinunggu No 3, Desa/Kelurahan Padaleu, Kec. Kambu, Kota Kendari,
Provinsi Sulawesi Tenggara",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:11.877721
611426848966057136,KHARISMA OFFSET TETAPJAYA,18634,null_18634,02290615*******,0217376893,"info@kharismaoffset.co.id, karismaoffset@gmail.com","JL. RC. VETERAN NO. 30, , Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12330",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:20.067282
611426906335746212,KHARISMA RAFLESIA UTAMA,20944,1911230002196,099141072*******,081119042669___,,"JL CITANDUI PERUM PURI NIRWANA, KELURAHAN LINGKAR BARAT, KECAMATAN GADING CEMPAKA, KOTA BENGKULU, PROVINSI BENGKULU",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:24.019776
611426849070912226,KHATULISTIWA ADISEGARA SEJAHTERA,18785,null_18785,61758949*******,,,"HI-SPACE EIGHTYEIGHT@KASABLANCA OFFICE, LANTAI 26 JL.
CASABLANCA RAYA KAV. 88, Desa/Kelurahan Menteng Dalam, Kec.
Tebet, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:29.516739
611426870638025963,KHATULISTIWA INDO SILIKA,19431,0504220011008,63911579*******,0778450638_____,,"RUKAN SEI PANAS BLOK A NOMOR 5 KEL SUNGAI PANAS KECAMATAN BATAM KOTA, KOTA BATAM ,KEPULAUAN RIAU",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:31.903308
611426888895829636,KHATULISTIWA ITIQAD TUNGGAL ARSAN,20199,null_20199,12816498*******,081245225899,ptkita2303@gmail.com,"AD PREMIER LANTAI 17 SUITE 04 B, JL. TB. SIMATUPANG NO. 5 ,
Desa/Kelurahan Ragunan, Kec. Pasar Minggu, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12550",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:34.402900
611426545810150517,KHATULISTIWA MAKMUR PERSADA,4301,9120405341796,001912174*******,081290299001,khatulistiwamakmurpersada@gmail.com,Jl. Margasatwa Raya No.61,12450,001,003,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:37.060561
611426681785294771,KHATULISTIWA MINERAL AND MINING,11901,8120219152877,03191803*******,,,"JL.RUKAN GARDEN HOUSE BLOK B NO 23 PANTAI INDAH KAPUK, Kel. Kapuk Muara, Kec. Penjaringan, Kota Adm. Jakarta Utara, Prov. DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:40.683166
611426835246486237,KHATULISTIWA SUMBER MINERAL,18349,1602220074438,63377135*******,0218310565,cs.khatulistiwasumbermineral@gmail.com,Jl. Casablanca No. 19,12870,012,004,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:43.220317
611426545810150520,KHAZANA BUMI KALIMAN,4304,9120309971397,002755655*******,02125533000,,GRAHA IRAMA LANTAI 6 UNIT B JL. HR RASUNA SAID BLOK X-1 KAV 1-2,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:45.826765
611426918142711138,KHO INDUSTRI INDONESIA,21510,0908220008186,073191305*******,081277849865,khoindustri.indonesia9@gmail.com,"KOMPLEK DERMAGA SUKAJADI, BLOK RD NO .06, Desa/Kelurahan Sukajadi, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau, Kode Pos: 29432",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:48.906513
611426545814345958,KHOTAI MAKMUR INSAN ABADI,4308,8120001862152,001968593*******,,,JALAN POROS SAMARINDA - TENGGARONG RT 16 DUSUN SIDOMULYO DESA BUKIT RAYA KECAMATAN TENGGARONG,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:51.398453
611426659605814831,KIAN SUKSES MANDIRI,10596,9120108861456,002092956*******,0811717687,,JALAN ABDUL RAHMAN DALAM KM 16 RT 001 RW 001 DESA BADAU,34411,001,001,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:54.082860
611426808344223477,KIAT BARA SUKSESTAMA,17179,null_17179,53051147*******,081217041118,ptkiatbarasuksestama@gmail.com,"Jalan WR.Supratman Nomor 000,Kota Bengkulu,Provinsi Bengkulu, Desa/Kelurahan Pematang Gubernur, Kec. Muara Bangka Hulu, Kota Bengkulu, Provinsi Bengkulu,
Kode Pos: 38125",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:48:56.590882
611426681713988969,KIBAR SARIMUKTI,11745,null_11745,31161414*******,,,KP. SUKARESMI RT.01 RW 04 DESA SARIMUKTI KECAMATAN CIPATAT KABUPATEN BANDUNG BARAT,,,,Perusahaan Komanditer (CV),2026-06-10T07:48:59.513641
611426545814345963,KIDECO JAYA AGUNG,4313,8120108901876,001060102*******,,,"Graha Mitra, Lantai 1, Jl. Jenderal Gatot Subroto Kav. 21
Jakarta Selatan 12930",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:02.210604
611426741998721707,KIDETA BUMI SEJAHTERA,14713,1283000522044,42457158*******,02165851272____,kidetabumisejahtera@gmail.com,"The Mansion Bougenville Tower Fontana Unit BF-51D1, Jalan
Trembesi Blok D, Kel. Pademangan Timur, Kec. Pademangan,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:04.788799
611426835133240083,KILAT PANDANG BARITO,18170,1812210004736,053573161*******,02163875556,2023kpb@gmail.com,RUKAN SEDAYU SQUARE BLOK G NO. 12,11730,000,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:07.265586
611426808373582236,KIMBERWAN INTERBUANA,17224,1289000232329,002567987*******,0216915525,kimberwaninterbuana@gmail.com,"RUKAN BATAVIA BLOK N-0 JL. TIANG BENDERA V NO. 41-43, KEL. ROA MALAKA, KEC. TAMBORA, KOTA ADM. JAKARTA BARAT, PROV. DKI JAKARTA",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:10.128687
611426923406564479,KINANGARAI CONSULTANT,21743,null_21743,93520922*******,,,"JL.DR.AK.Gani Gang Asalam RT.001 RW.003, Desa/Kelurahan Jalan
Baru, Kec. Curup, Kab. Rejang Lebong, Provinsi Bengkulu,
Kode Pos: 39117",,,,Perusahaan Komanditer (CV),2026-06-10T07:49:12.639250
611426802237316333,KINANTAN COALINDO INVESTAMA,16933,null_16933,81309327*******,081374626312,kinantangroup@gmail.com,"KOMPLEK GRIYA ALTARINDO BLOK B NO. 4, Kelurahan Batang Kabung Ganting, Kec. Koto Tangah, Kota Padang, Provinsi Sumatera Barat, Kode Pos: 25172",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:15.380507
611426545822735660,KINDAI MANDIRI SEJAHTERA,4327,0220006531826,002900744*******,021 29670599,,"APL TOWER LANTAI 35 SUITE 2, JL. LETJEN. S. PARMAN KAV.28, KEL. TANJUNG DUREN, KEC. GROGOL PETAMBURAN, JAKARTA BARAT",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:17.898045
611426863709034966,KINDAI UDIRA NITYA,19338,null_19338,39300289*******,0711365157,KUNENERGY.ID@GMAIL.COM,"Jalan Betet nomor 28, Desa/Kelurahan Sembilan Ilir, Kec. Ilir Timur Tiga, Kota Palembang, Provinsi Sumatera Selatan, Kode Pos: 30113",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:20.354489
611426828812424346,KINERJA MINERAL INDONESIA,17870,null_17870,60337617*******,,,"Mall Taman Palem Lt 3 Blok A No 63-66 Jl Kramat Raya Outer Ring Road
I, Desa/Kelurahan Cengkareng Timur, Kec. Cengkareng, Kota Adm.
Jakarta Barat, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:22.800433
611426912006446954,KING COAL ENERGY,21382,null_21382,,0811175836,kingcoalenergy@gmail.com,"TELUK GONG JALAN LELE BLOK H.3 NOMOR 8, Kelurahan Pejagalan, Kec. Penjaringan, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta, Kode Pos: 14450",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:25.168257
632312593373074597,KINSTON SULUTINDO,632312593373074597,8120109981606,002868594*******,082111900100,,"JL.RAYA MANADO TOMOHON KM. 3
KOMPLEKS RUKO SPBU WINANGUN NO. 1A",95161,000,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:27.533224
611426545826926957,KINTAN PUTRI MANDIRI,4332,9120006141506,002852803*******,,,"JL. D.I PANJAITAN NO. 113, RT. 08, KOTA SAMARINDA, KALIMANTAN TIMUR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:29.982824
611426814673425277,KINTOKI RESOURCES TRADING,17549,2305220026076,065323720*******,0215151530,kintokiresourcestrading@gmail.com,"Indonesia Stock Exchange Building Tower 1, Lantai 29, Unit 2903, SCBD, Jl. Jend. Sudirman Kav. 52-53, Desa/Kelurahan Senayan, Kec. Kebayoran Baru, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:32.575767
611426918121738481,KIRANA ALAM BERSAMA,21474,null_21474,,082111707536,pt.kiranaalambersama@gmail.com,"SEQUIS TOWER LANTAI 17, JLN. JENDERAL SUDIRMAN KAV. 71,
Desa/Kelurahan Senayan, Kec. Kebayoran Baru, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:34.957273
611426748688634668,KIRANA BHUMI MINERAL,14761,9120203840412,70750402*******,05364251158____,,"JALAN MANGKURAMBANG NO.01 RT.003 RW.004 KELURAHAN MENTENG KECAMATAN JEKAN RAYA PALANGKARAYA, KALIMANTAN TENGAH",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:37.329907
611426856322863388,KIRANA MULTI PERKASA,18872,null_18872,41044427*******,08115522281,ptkmp.office@gmail.com,"Jl. Bayam I, Blok E, No. 447, Desa/Kelurahan Sempaja Timur, Kec. Samarinda Utara, Kota Samarinda, Provinsi Kalimantan Timur, Kode Pos: 75119",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:39.774041
611426782842851901,KIRIN ASIA MINERAL,16212,null_16212,43178842*******,081218182724,kirinasiamineral@gmail.com,"Jalan Iskandar Muda Nomor 7BC, Kel. Kebayoran Lama Selatan, Kec. Kebayoran Lama, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12240",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:42.178011
611426870621246337,KISARA GLOBAL ENERGI,19386,null_19386,40613852*******,,,"GEDUNG SARINAH LT.12, JL. MH. THAMRIN NO 11, , Kota Adm. Jakarta
Pusat, Provinsi DKI Jakarta,
Kode Pos: 10350",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:44.696224
611426545826926961,KISWAH PERDANA,4336,0220007350771,02263870*******,,,"JL PAHLAWAN NO. 79 KEL. LAMOKATO, KEC. KOLAKA. TELP: 0405-2321160 & 2321161, FAX: 0405-231747",,,,Perusahaan Komanditer (CV),2026-06-10T07:49:47.156552
611426918197237297,KITA SEMUA CUAN,21600,2212230051608,099521188*******,085364277794,corporate@seratuspersenparipurna.com,"Menara Cakrawala12th Floor Unit 5A Jl. M.H. Thamrin, Kelurahan Kebon Sirih, Kec. Menteng, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta, Kode Pos: 10340",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:49.620802
611426906331550042,KLARA SEPADAN JAYA,20939,null_20939,94045658*******,081288929911,klara.sepadan.jaya@gmail.com,"Taman Palem Lestari Blok M No 18, Cengkareng, Kelurahan Cengkareng Barat, Kec. Cengkareng, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11730",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:51.990159
611426835242291410,KNARR INTI SEJAHTERA,18340,null_18340,60890005*******,,,"Jalan Pegangsaan Dua , Desa/Kelurahan Pegangsaan Dua, Kec. Kelapa
Gading, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:54.509832
611426848978636806,KOALINDO PANCA PERSADA,18647,null_18647,61477650*******,082284897681,pt.koalindopancapersada@gmail.com,"18 office Park building Jl. TB simatupang Kv.18, Desa/Kelurahan Kebagusan, Kec. Pasar Minggu, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12520",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T07:49:56.905374
